date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-06-17,/?fbclid=IwAR2AGmd8buNm-ZT2yPMUOg2qhM_IMPlWtSUqPl6QgyBJAlUlUBN_embaJec,1,1,0,0,0
2020-06-17,/?fbclid=IwAR2FJ8WqqUSq8zKJWNgAInUcNBHx4ap94xuHbZZnvrvhVKWtov8ADwJnaas,1,1,27,0,0
2020-06-17,/?ref=knoma,1,1,0,0,0
2020-06-17,/404/,1,1,0,0,0
2020-06-17,/about-us/,5,5,547,0,0
2020-06-17,/about-us/become-an-instructor/,2,2,1257,0,0
2020-06-17,/about-us/join-us/,1,1,0,0,0
2020-06-17,/about-us/our-team/,6,6,374,0,0
2020-06-17,/about-us/our-team/our-board/,5,5,1049,0,0
2020-06-17,/admissions-track/,4,4,1122,0,0
2020-06-17,/blog/,1,1,53,0,0
2020-06-17,/blog/7-celebrities-didnt-know-code/,4,4,570,0,0
2020-06-17,/blog/9-common-misconceptions-coding/,2,2,0,0,0
2020-06-17,/blog/ask-for-help-coding/,1,1,116,0,0
2020-06-17,/blog/best-podcasts-coders-programmers/,13,12,0,0,0
2020-06-17,/blog/call-centre-advisor-developer/,1,1,438,0,1
2020-06-17,/blog/career-change-developer/,1,1,5,0,0
2020-06-17,/blog/career-change-into-digital/,1,1,263,0,0
2020-06-17,/blog/first-developer-job-advice/,1,1,0,0,0
2020-06-17,/blog/hire-developers-online-tests/,5,5,175,0,0
2020-06-17,/blog/hiring-developers-for-the-future/,1,1,0,0,0
2020-06-17,/blog/learn-to-code-working/,2,2,0,0,0
2020-06-17,/blog/linda-scott-codeclan-cmo/,1,1,0,0,0
2020-06-17,/blog/meet-the-team-stephanie-boyle/,13,13,148,0,0
2020-06-17,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR0IO90aI_FHZQDoVDk_rAi6M---b-PaVqqDxvFZfZI731PlgQ5gEuYPG2g,1,1,0,0,0
2020-06-17,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR1TzKvZ11z22hxB5kDIe5f6UY6-ATOLpdE1-t2NabQ_Q7CQtM_mw9Z-sYg,1,1,0,0,0
2020-06-17,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR1vAr3qVpN5-QZiU2DWTgA-W1tf9Gcs9Y5NCbsTQ0bIPYkVNL9M-uRUTH0,2,2,0,0,0
2020-06-17,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR2gCf2QTv7eTm6kHGLYAGTPYB_sY-U7SvMvaRViDw9uLWl4BBwJ5U7MrPo,1,1,0,0,0
2020-06-17,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR3kFjF5XwzpjeltEjsLMjQJgzMilkaaShj0dNPutgH4nDa5aZ-L6JYIvp0,1,1,0,0,0
2020-06-17,/blog/most-asked-questions/,1,1,0,0,0
2020-06-17,/blog/new-funding-opens-up-careers-in-coding/,1,1,0,0,0
2020-06-17,/blog/student-codeclan-expect-prepare/,1,1,0,0,0
2020-06-17,/campuses/highlands/,4,4,210,0,0
2020-06-17,/coronavirus/,5,4,2943,0,0
2020-06-17,/courses/,14,14,1131,0,0
2020-06-17,/courses/16-week-course/apply/,1,1,0,0,0
2020-06-17,/courses/agile-for-effective-teams/,1,1,0,0,0
2020-06-17,/courses/data-analysis/,19,17,1041,0,0
2020-06-17,/courses/data-analysis/apply/,1,1,65,0,0
2020-06-17,/courses/edaid-apply/,3,3,903,0,0
2020-06-17,/courses/learn-javascript/,7,7,1049,0,0
2020-06-17,/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=090d7b5abf,1,1,0,0,0
2020-06-17,/courses/learn-sql-data-analysis/,2,2,234,0,0
2020-06-17,/courses/learn-sql-data-analysis/?mc_cid=94db439b5b&mc_eid=627845e9e5,1,1,179,0,0
2020-06-17,/courses/managing-data-business-students/,1,1,35,0,0
2020-06-17,/courses/managing-growth-with-agile/,2,2,112,0,0
2020-06-17,/courses/pay-psd-with-knoma-funding/,5,4,0,0,0
2020-06-17,/courses/professional-software-development/,29,28,4851,0,0
2020-06-17,/courses/professional-software-development/apply/,7,6,2652,0,0
2020-06-17,/courses/professional-software-development/career-support/,1,1,79,0,0
2020-06-17,/courses/professional-software-development/curriculum/,2,2,199,0,0
2020-06-17,/courses/professional-software-development/student-projects/,1,1,528,0,0
2020-06-17,/courses/python-for-data-analysis/,16,13,5875,0,0
2020-06-17,/courses/python-for-data-analysis/?mc_cid=94db439b5b&mc_eid=1bf7ec2b12,2,1,0,0,0
2020-06-17,/courses/r-programming-data-analysis/,7,7,656,0,0
2020-06-17,/courses/thank-you-for-joining-python-for-data-analysis/,2,2,102,0,0
2020-06-17,/courses/thank-you-r-for-data-analysis/,1,1,0,0,0
2020-06-17,/courses/understand-software-applications/,1,1,317,0,0
2020-06-17,/courses/ux-design-fundamentals/,5,5,796,0,0
2020-06-17,/courses/web-development/,11,11,967,0,0
2020-06-17,/data-analysis-announcement/,3,2,0,0,0
2020-06-17,/data-analysis-announcement/dataset-exercise/,1,1,0,0,0
2020-06-17,/data-protection/,1,1,78,0,0
2020-06-17,/digital-careers/,1,1,90,0,0
2020-06-17,/digital-careers/software-developer/,1,1,79,0,0
2020-06-17,/edinburgh/,1,1,20,0,0
2020-06-17,/Edinburgh/,1,1,81,0,0
2020-06-17,/enquire/,2,2,75,0,0
2020-06-17,/events/,11,11,1255,0,0
2020-06-17,/events/?elementor-preview=19875&ver=1592381183,1,1,12,0,0
2020-06-17,/for-employers/,2,2,593,0,0
2020-06-17,/for-employers/employer-case-studies/,1,1,208,0,0
2020-06-17,/for-employers/employer-case-studies/zonal-case-study/,1,1,861,0,0
2020-06-17,/for-employers/hire-with-codeclan/,2,1,303,0,0
2020-06-17,/funding/,15,15,2466,0,0
2020-06-17,/glasgow/,3,3,146,0,0
2020-06-17,/pre-course-work-data-analysis/,8,6,1132,0,0
2020-06-17,/pre-course-work/,4,3,0,0,0
2020-06-17,/summer-school-2020/,14,14,2058,0,0
2020-06-17,/summer-school-2020/?elementor-preview=29055&ver=1592382654,1,1,683,0,0
2020-06-17,/summer-school-2020/?elementor-preview=29055&ver=1592403826,1,1,0,0,0
2020-06-17,/summer-school-2020/?elementor-preview=29055&ver=1592409929,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=10640b60db,2,2,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=31d53b8442,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=5142be40f8,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=60a61795f1,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=71a8ac9af6,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=8695592313,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=94db439b5b&mc_eid=cea24e691a,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=f4ee631988&mc_eid=2e98ca99f6,1,1,0,0,0
2020-06-17,/summer-school-2020/?mc_cid=f4ee631988&mc_eid=4ce8dd2347,1,1,1,0,0
2020-06-17,/summer-school-2020/?mc_cid=f4ee631988&mc_eid=fd3112a5be,1,1,0,0,0
2020-06-17,/summer-school-2020/?preview_id=29055&preview_nonce=41a7b58f36&preview=true,1,1,3312,0,0
2020-06-17,/the-codeclan-experience/a-typical-day/,1,1,58,0,0
2020-06-18,/,45,43,10609,0,0
2020-06-18,/?fbclid=IwAR0rjBIRJuBfwkr4tQUEks1vQwTuVDhjN1t94wd3UXJVPNh11cclOmG_REM,1,1,0,0,0
2020-06-18,/?fbclid=IwAR0TsrkMFedI85ST2d2LYY4XOws52TSZdv-bRhSCEPhtprCu0P8Z-bxQZa0,1,1,0,0,0
2020-06-18,/?fbclid=IwAR1dGfHq63i2GFZYxxOSXntkkHiIVfzkLyaql-I9EdcygXVWbA-oCLPUZwI,1,1,0,0,0
2020-06-18,/?fbclid=IwAR1nywWRs0B6SrpQio3X4Bii8c4BgPEdlNoKMzPVKiujw3kpDlqgIawNTN0,1,1,0,0,0
2020-06-18,/?fbclid=IwAR2gGTKtuERrWaJxDSYtMqpI1jdTdbHFqMBZHl-52iwzC-E5EhvcAhPqaPI,1,1,0,0,0
2020-06-18,/?mc_cid=000c0bf7c2&mc_eid=796618e5b8,1,1,0,0,0
2020-06-18,/?p=29017&preview=true,1,1,0,0,0
2020-06-18,/404/,1,1,3,0,0
2020-06-18,/about-us/,4,4,264,0,0
2020-06-18,/about-us/become-a-ta-data/,1,1,71,0,0
2020-06-18,/about-us/become-an-instructor/,3,3,54,0,0
2020-06-18,/about-us/join-us/,1,1,17,0,0
2020-06-18,/about-us/our-team/,4,4,90,0,0
2020-06-18,/about-us/our-team/our-board/,2,2,62,0,0
2020-06-18,/blog/,1,1,0,0,0
2020-06-18,/blog/7-celebrities-didnt-know-code/,6,6,296,0,0
2020-06-18,/blog/author/codeclan/,1,1,270,0,0
2020-06-18,/blog/battled-pokemon-project/,2,2,0,0,0
2020-06-18,/blog/best-podcasts-coders-programmers/,21,19,0,0,0
2020-06-18,/blog/category/careers-in-tech/,1,1,1022,0,0
2020-06-18,/blog/category/inspiring-stories/,1,1,117,0,0
2020-06-18,/blog/creatives-make-good-coders/,1,1,0,0,0
2020-06-18,/blog/first-developer-job-advice/,1,1,0,0,0
2020-06-18,/blog/graduates-hayley-microbiologist-software-developer/,1,1,0,0,0
2020-06-18,/blog/hire-developers-online-tests/,3,3,0,0,0
2020-06-18,/blog/how-codeclan-pivoted-to-embrace-change/,2,2,2791,0,0
2020-06-18,/blog/linda-scott-codeclan-cmo/,1,1,0,0,0
2020-06-18,/blog/meet-emma-from-primary-teacher-to-front-end-developer/,1,1,0,0,0
2020-06-18,/blog/meet-the-team-jessica-longstaff/,1,1,1788,0,0
2020-06-18,/blog/meet-the-team-stephanie-boyle/,9,9,0,0,0
2020-06-18,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR2NrmiuOts_sWzFrjNmzhYJ5VlmZhSpmARCPh3_GaBWgUu2que8kGtyT28,1,1,0,0,0
2020-06-18,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR2o3j5YlUc80O0qqB2BYb3uJ-gvEXxhnLEsPWeBxmsiN43lCVYN1lhBwSo,1,1,0,0,0
2020-06-18,/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR3AjCfI5XJ9OpFLhMc9UgvcWvxfO3qKJlDpGOiTKstZJ5TLGIAm-Frasgo,1,1,0,0,0
2020-06-18,/blog/our-guide-to-funding-our-full-time-courses/,1,1,81,0,0
2020-06-18,/blog/peter-support-engineer-freeagent/,1,1,0,0,0
2020-06-18,/blog/sponsor-scotlands-digital-ecosystem/,3,2,1590,0,0
2020-06-18,/blog/sponsor-scotlands-digital-ecosystem/?mc_cid=000c0bf7c2&mc_eid=[UNIQID],1,1,0,0,0
